"Date","Open","High","Low","Close","Volume"
"08/17/2016","107.95","108.53","107.6","108.47","2,963,855"
"08/16/2016","108.25","108.69","107.91","108","2,660,740"
"08/15/2016","108.71","108.99","108.64","108.72","2,357,829"
"08/12/2016","108.64","108.94","108.37","108.59","2,563,420"
"08/11/2016","109.01","109.18","108.45","108.48","2,786,740"
"08/10/2016","108.45","108.96","108.45","108.82","2,182,184"
"08/09/2016","108.25","108.75","108.06","108.28","2,378,294"
"08/08/2016","108.42","108.62","107.671","108.14","3,286,957"
"08/05/2016","108.74","109.356","108.37","108.66","3,186,222"
"08/04/2016","108.17","108.55","107.98","108.42","3,226,922"
"08/03/2016","108.93","108.98","107.675","108.04","3,691,871"
"08/02/2016","109.25","109.25","108.28","108.72","3,430,259"
"08/01/2016","108.72","109.09","108.34","108.93","3,879,800"
"07/29/2016","108.26","109.11","108.121","108.92","3,995,291"
"07/28/2016","107.55","108.38","107.17","108.13","3,446,439"
"07/27/2016","108.04","108.04","106.69","107.48","4,724,106"
"07/26/2016","109","109.23","108.0301","108.2","3,366,326"
"07/25/2016","109.24","109.28","108.38","109.02","3,053,099"
"07/22/2016","108.78","109.41","108.78","109.19","2,693,759"
"07/21/2016","108.71","108.87","108.11","108.58","2,806,940"
"07/20/2016","109.86","109.91","108.68","108.92","3,021,738"
"07/19/2016","108.86","109.56","108.71","109.53","3,987,522"
"07/18/2016","109.66","109.7","108.84","109.21","3,675,770"
"07/15/2016","109.77","110.49","108.97","109.66","5,218,143"
"07/14/2016","109.83","110.94","109.76","109.96","4,833,168"
"07/13/2016","109.07","110.06","108.89","109.91","5,172,160"
"07/12/2016","108.42","109.11","108.37","108.79","4,179,936"
"07/11/2016","108.16","109.1298","107.77","108.91","6,430,285"
"07/08/2016","108.04","108.5","107.32","108.27","6,051,673"
"07/07/2016","108.53","109","107.07","107.49","9,681,664"
"07/06/2016","106.59","106.73","105.63","105.92","6,087,488"
"07/05/2016","105.67","106.98","105.63","106.42","5,117,342"
"07/01/2016","106.23","106.4","105.3775","105.63","4,115,527"
"06/30/2016","103.75","106","103.53","105.94","7,972,623"
"06/29/2016","102.82","103.33","102.46","103.12","4,898,224"
"06/28/2016","102.16","102.34","101.496","102.14","5,195,061"
"06/27/2016","101.77","102.34","101.3","102.13","6,386,843"
"06/24/2016","102.49","103.45","101.8","101.98","8,643,030"
"06/23/2016","104.46","104.5","103.91","104.44","3,061,918"
"06/22/2016","104.08","104.49","103.63","103.74","3,394,525"
"06/21/2016","103.81","104.41","103.76","104.08","3,209,951"
"06/20/2016","104.07","104.68","103.35","103.37","3,566,986"
"06/17/2016","103.59","103.86","102.4","103.41","5,513,660"
"06/16/2016","102.51","103.93","102.51","103.85","3,502,558"
"06/15/2016","103.27","103.57","102.7528","102.86","3,434,346"
"06/14/2016","102.6","103.29","101.74","103.23","4,359,505"
"06/13/2016","103.24","103.6899","102.98","103.06","4,368,324"
"06/10/2016","103.25","103.49","102.78","103.31","3,462,385"
"06/09/2016","102.9","103.82","102.54","103.66","3,552,237"
"06/08/2016","102.36","103.35","102.17","103.18","2,860,778"
"06/07/2016","102.82","103.18","102.28","102.49","4,075,665"
"06/06/2016","102.54","103.06","102.23","102.7","2,941,080"
"06/03/2016","101.92","102.83","101.92","102.53","4,511,549"
"06/02/2016","101.33","102.01","101.17","102","3,618,600"
"06/01/2016","100.56","101.6","100.3","101.57","4,738,254"
"05/31/2016","102.14","102.3699","100.82","101.17","6,368,520"
"05/27/2016","102.13","102.38","101.6","101.96","2,877,350"
"05/26/2016","101.2","101.96","101.01","101.9","4,543,050"
"05/25/2016","101.17","101.6","100.96","101.09","3,223,789"
"05/24/2016","100.91","101.3799","100.69","101.09","3,443,647"
"05/23/2016","100.12","100.77","100","100.42","4,182,549"
"05/20/2016","101.71","101.79","100","100.1","5,594,331"
"05/19/2016","100.75","101.44","100.3","101.33","4,722,324"
"05/18/2016","101.95","102","100.27","100.91","6,969,536"
"05/17/2016","104.17","104.38","102.01","102.37","5,443,329"
"05/16/2016","103.98","104.65","103.63","104.13","4,243,163"
"05/13/2016","105.75","106.1","103.54","104.18","7,808,440"
"05/12/2016","106.13","106.4","105.58","106.1","3,195,310"
"05/11/2016","106.26","106.94","105.63","105.72","3,424,857"
"05/10/2016","105.43","106.63","105.33","106.57","3,885,419"
"05/09/2016","104.92","105.73","104.91","105.28","4,430,275"
"05/06/2016","103.68","104.97","103.68","104.96","3,547,652"
"05/05/2016","103.87","104.88","103.6","104.21","3,398,453"
"05/04/2016","103.51","104.4399","103.13","104.02","3,852,602"
"05/03/2016","103.41","103.93","103","103.56","3,945,431"
"05/02/2016","102.74","103.87","102.64","103.43","3,997,979"
"04/29/2016","102.93","103.17","102.4","102.96","4,601,806"
"04/28/2016","102.17","103.15","102.16","102.97","4,350,039"
"04/27/2016","102.72","103.36","101.91","102.63","3,730,937"
"04/26/2016","103.2","103.4","102.19","102.6","3,223,411"
"04/25/2016","101.8","102.8301","101.61","102.8","3,501,217"
"04/22/2016","101.17","102.06","100.94","101.98","5,660,156"
"04/21/2016","102.34","102.34","100.42","100.99","7,145,126"
"04/20/2016","104.23","104.35","102.39","102.44","4,777,320"
"04/19/2016","103.81","104.61","103.76","104.32","4,993,863"
"04/18/2016","104.16","104.59","103.5","103.72","7,736,891"
"04/15/2016","103.24","103.81","103.01","103.77","4,537,947"
"04/14/2016","102.73","104.088","102.71","103.16","5,593,254"
"04/13/2016","105.34","105.35","103.76","104.12","3,802,289"
"04/12/2016","104.17","105.12","104.12","104.91","3,763,952"
"04/11/2016","105.16","105.77","104.16","104.3","5,353,516"
"04/08/2016","103.99","105.25","103.9","105.08","6,154,454"
"04/07/2016","103.34","103.97","103.03","103.6","6,220,933"
"04/06/2016","103.25","103.99","102.87","103.92","4,196,734"
"04/05/2016","103.77","103.93","102.87","103.1","3,589,151"
"04/04/2016","103.8","103.95","102.77","103.82","4,220,443"
"04/01/2016","101.97","103.89","101.945","103.78","4,128,611"
"03/31/2016","102.54","103.45","102.3","102.48","5,367,628"
"03/30/2016","101.46","102.89","101.41","102.69","4,513,591"
"03/29/2016","101.05","101.64","100.76","101.37","3,356,506"
"03/28/2016","100.96","101.61","100.82","100.98","3,785,458"
"03/24/2016","100.7","100.92","100.15","100.68","3,182,884"
"03/23/2016","100.69","101.7626","100.53","100.81","3,407,759"
"03/22/2016","101.28","101.51","100.43","100.77","3,457,646"
"03/21/2016","100.91","102.12","100.32","101.54","4,420,101"
"03/18/2016","101.67","101.94","101.01","101.29","7,262,547"
"03/17/2016","101","102.12","100.79","101.87","5,619,669"
"03/16/2016","100.94","101.34","100.01","100.83","4,176,507"
"03/15/2016","100.27","101.57","100.25","101.15","3,859,809"
"03/14/2016","101.13","101.45","100.62","100.65","3,580,208"
"03/11/2016","101","101.41","100.59","101.31","5,912,356"
"03/10/2016","100.45","100.88","100.02","100.78","5,502,777"
"03/09/2016","100","100.58","99.74","100.2","5,081,620"
"03/08/2016","98.97","100.1199","98.745","99.74","4,870,153"
"03/07/2016","99.25","99.6","98.9701","99.25","5,966,233"
"03/04/2016","98.81","100","98.57","100","7,063,740"
"03/03/2016","98.35","99.23","98.02","99.16","4,856,629"
"03/02/2016","98.05","98.36","97.54","98.33","4,179,909"
"03/01/2016","98.5","99.14","98.05","99.09","5,160,015"
"02/29/2016","98.36","99.02","97.79","97.82","5,948,530"
"02/26/2016","100.49","100.54","97.84","98.36","6,505,200"
"02/25/2016","99.83","100.7","99.83","100.67","4,668,947"
"02/24/2016","99","99.75","98.4","99.68","5,691,204"
"02/23/2016","99.89","100","99.38","99.54","3,721,046"
"02/22/2016","99.98","100.56","99.58","99.87","4,731,536"
"02/19/2016","98.46","100.185","98.46","99.58","4,531,230"
"02/18/2016","99.57","99.97","98.97","99.62","3,729,118"
"02/17/2016","99","99.89","98.8","99.55","4,493,212"
"02/16/2016","99.2","99.3","98.1","98.6","4,704,686"
"02/12/2016","96.4","98.59","96.15","98.49","5,109,064"
"02/11/2016","96.39","97.94","96.09","96.9","5,898,204"
"02/10/2016","98.21","98.73","97.52","97.62","4,503,702"
"02/09/2016","96.69","98.79","96.44","98.28","4,994,207"
"02/08/2016","97.14","97.89","96.4","97.52","4,728,953"
"02/05/2016","97.64","97.71","96.8","97.32","5,574,778"
"02/04/2016","98.68","98.9","97","97.39","5,211,887"
"02/03/2016","98.87","99.03","97.6","98.72","5,145,709"
"02/02/2016","98.65","98.68","98","98.21","3,809,921"
"02/01/2016","98.53","99.4","97.52","99.03","3,648,144"
"01/29/2016","97.87","99.3","97.58","99.3","7,337,211"
"01/28/2016","96.43","97.9","96.08","97.45","5,169,860"
"01/27/2016","95.89","97.28","95.56","95.94","5,795,056"
"01/26/2016","95.91","97.22","95.765","96.32","3,735,241"
"01/25/2016","95.92","96.83","95.53","95.94","4,406,502"
"01/22/2016","94.88","96.29","94.1207","95.85","6,946,636"
"01/21/2016","94.04","94.67","93.2481","94.47","6,071,391"
"01/20/2016","94.85","95.42","93.3","93.77","7,557,938"
"01/19/2016","94.66","96.1","94.46","95.77","6,825,214"
"01/15/2016","93.95","94.56","93.3","93.93","8,228,153"
"01/14/2016","96.4","97.08","95.655","95.81","6,591,809"
"01/13/2016","97.47","97.94","96.35","96.5","5,157,309"
"01/12/2016","98.41","98.41","97.14","97.62","5,180,635"
"01/11/2016","97.34","97.92","96.87","97.44","5,637,945"
"01/08/2016","97.83","98.63","96.94","97.21","4,853,144"
"01/07/2016","98.46","98.98","97.21","97.57","5,436,427"
"01/06/2016","98.38","99.76","98.12","99.48","5,483,415"
"01/05/2016","98.81","99.85","98.71","99.45","4,893,862"
"01/04/2016","98.56","99","97.8","98.77","6,484,153"
"12/31/2015","100.53","100.91","99.81","99.92","3,041,542"
"12/30/2015","101.51","101.54","100.98","101.15","2,332,998"
"12/29/2015","101.11","101.7","100.772","101.45","2,361,275"
"12/28/2015","100.39","100.79","100.14","100.68","4,017,671"
"12/24/2015","100.51","100.97","100.11","100.54","1,044,308"
"12/23/2015","100.2","100.76","100.02","100.64","2,929,641"
"12/22/2015","98.91","100.0657","98.63","99.8","3,882,125"
"12/21/2015","98.39","98.64","97.77","98.62","3,085,378"
"12/18/2015","99.75","99.76","97.88","97.9","6,906,328"
"12/17/2015","101","101.11","100.17","100.2","4,295,396"
"12/16/2015","99.84","101.33","99.65","101.08","4,982,532"
"12/15/2015","98.53","99.67","98.2","99.39","5,550,933"
"12/14/2015","98.09","98.62","96.81","97.95","6,623,646"
"12/11/2015","97.93","98.79","97.54","97.78","5,429,492"
"12/10/2015","99.31","99.6","98.45","98.9","3,926,583"
"12/09/2015","99.53","100.96","98.99","99.13","4,188,757"
"12/08/2015","100.4","100.81","99.63","100.17","3,385,204"
"12/07/2015","101.03","101.51","100.12","100.67","3,406,998"
"12/04/2015","99.2","101.37","98.54","101.06","6,422,721"
"12/03/2015","99.62","99.985","98.76","99.09","5,657,644"
"12/02/2015","100.36","100.38","99.36","99.48","4,358,018"
"12/01/2015","100.11","101.12","100.11","101.06","4,464,241"
"11/30/2015","100.74","100.97","100.125","100.16","5,977,575"
"11/27/2015","100.09","100.99","100.09","100.74","1,463,396"
"11/25/2015","100.53","100.94","100.45","100.5","2,906,408"
"11/24/2015","100.33","101","100","100.63","3,402,322"
"11/23/2015","100.48","101.69","100.24","100.85","4,603,992"
"11/20/2015","101.52","102.15","100","100.1","4,800,139"
"11/19/2015","100.52","101.37","100.5","100.93","3,495,987"
"11/18/2015","99.07","100.38","98.91","100.27","3,845,566"
"11/17/2015","99.54","99.88","98.555","98.83","3,442,910"
"11/16/2015","97.75","99.66","97.65","99.56","3,446,744"
"11/13/2015","98.19","98.95","97.81","98.04","3,997,702"
"11/12/2015","98.9","99.33","98.34","98.37","3,888,833"
"11/11/2015","99.28","99.9598","99.09","99.43","3,151,467"
"11/10/2015","98.5","99.22","98.38","98.83","3,367,808"
"11/09/2015","99.48","99.6","98.225","98.88","3,959,772"
"11/06/2015","100.07","100.288","99.15","99.72","4,660,435"
"11/05/2015","100.62","100.94","100.19","100.61","2,834,071"
"11/04/2015","100.89","101.34","100.4","100.62","3,344,638"
"11/03/2015","101.16","101.21","99.83","100.92","4,174,939"
"11/02/2015","102.14","102.58","101.1","101.4","5,007,315"
"10/30/2015","102.63","103.24","102.19","102.19","5,425,820"
"10/29/2015","102.09","103.1","101.9","102.8","3,008,124"
"10/28/2015","103.11","103.2","101.48","102.74","5,164,815"
"10/27/2015","102.13","103.2","102.01","102.94","3,995,262"
"10/26/2015","102.39","102.81","101.85","102.54","3,670,693"
"10/23/2015","103.32","103.44","101.93","102.43","5,011,996"
"10/22/2015","100.67","103.38","100.33","103.08","5,929,727"
"10/21/2015","99.9","100.9","99.74","100.25","4,338,410"
"10/20/2015","99.95","100.39","99.67","100.27","3,613,624"
"10/19/2015","99.7","100.27","99.52","100.18","4,902,866"
"10/16/2015","98.85","99.81","98.3","99.7","5,544,407"
"10/15/2015","98.11","98.485","97.43","98.28","5,759,472"
"10/14/2015","97.77","98.21","97.41","97.49","4,238,421"
"10/13/2015","98.96","99.16","97.89","97.92","5,989,430"
"10/12/2015","98.95","100.1","98.685","99.14","4,580,769"
"10/09/2015","98.9","99.615","98.81","99.47","5,607,006"
"10/08/2015","97.6","99.01","97.6","98.97","4,683,245"
"10/07/2015","97.19","98.99","97.08","98.52","6,538,612"
"10/06/2015","97.96","98","96.73","97.07","7,094,234"
"10/05/2015","94.91","95.98","94.59","95.81","5,691,363"
"10/02/2015","93.17","94.22","92.53","94.16","5,163,745"
"10/01/2015","94.2","94.5","93.13","93.85","5,061,773"
"09/30/2015","94.06","94.4","93.53","94.3","5,867,111"
"09/29/2015","92.55","93.36","92.31","93.04","5,625,069"
"09/28/2015","92.97","93.65","92.2","92.47","4,659,068"
"09/25/2015","92.94","94.18","92.67","93.47","4,897,161"
"09/24/2015","91.89","92.86","91.45","92.47","4,064,034"
"09/23/2015","92.27","92.7","91.86","92.4","3,402,041"
"09/22/2015","92.99","93.08","91.945","92.37","4,547,898"
"09/21/2015","93.32","94.27","93.23","93.71","3,653,985"
"09/18/2015","92.19","93.63","91.79","93.05","9,613,092"
"09/17/2015","93.31","94.37","92.61","93.37","5,230,435"
"09/16/2015","92.35","93.32","92.15","93.07","4,151,653"
"09/15/2015","91.67","92.34","91.15","92.06","3,717,448"
"09/14/2015","91.62","91.64","90.99","91.2","4,383,512"
"09/11/2015","90.92","91.64","90.69","91.62","4,058,061"
"09/10/2015","90.5","91.7","90.43","91.06","3,902,567"
"09/09/2015","93.04","93.08","90.5","90.83","4,465,269"
"09/08/2015","91.93","92.4","91.58","92.37","3,633,494"
"09/04/2015","91","91.5411","90.64","90.92","5,649,176"
"09/03/2015","92","92.75","91.88","92.13","3,774,123"
"09/02/2015","91.38","92.16","90.87","91.64","5,930,351"
"09/01/2015","91.12","92.16","90.88","91.33","8,345,807"
"08/31/2015","92.94","93.33","92.64","92.93","5,327,989"
"08/28/2015","93","93.84","92.78","93.53","5,993,310"
"08/27/2015","93.5","93.99","91.86","93.6","6,620,814"
"08/26/2015","91.72","92.63","89.69","92.49","7,564,729"
"08/25/2015","94.14","94.14","89.55","89.64","8,177,619"
"08/24/2015","91.58","94.47","76.48","91.83","13,366,200"
"08/21/2015","97.2","97.64","96.1","96.25","7,505,692"
"08/20/2015","98.31","98.6","97.98","97.98","3,956,831"
"08/19/2015","99.38","99.6802","98.64","98.99","3,901,695"
"08/18/2015","99.5","100.42","99.5","99.77","4,578,478"
"08/17/2015","98.82","100.09","98.75","99.86","3,253,117"
"08/14/2015","98.83","99.27","98.7","99.23","3,375,670"
"08/13/2015","98.4","99.23","98.03","98.79","4,190,645"
"08/12/2015","98.04","98.43","97","98.38","3,784,447"
"08/11/2015","98.6","98.75","98.15","98.62","3,578,284"
"08/10/2015","99.52","99.7","98.89","99.09","4,753,623"
"08/07/2015","99.01","99.45","98.72","99.1","4,608,259"
"08/06/2015","99.66","100.61","99.095","99.15","6,221,320"
"08/05/2015","98.02","99.35","97.885","99.19","4,320,378"
"08/04/2015","97.3","98","97.18","97.81","3,954,162"
"08/03/2015","96.19","97.48","96.17","97.45","3,710,780"
"07/31/2015","97.17","97.17","96.2","96.35","5,049,588"
"07/30/2015","96.18","96.88","96.15","96.63","3,380,683"
"07/29/2015","96.18","96.77","96.05","96.53","3,846,027"
"07/28/2015","96.23","96.23","95.64","96.11","4,937,124"
"07/27/2015","96.03","96.42","95.33","95.66","4,780,211"
"07/24/2015","96.67","96.8851","96.09","96.18","3,631,735"
"07/23/2015","97","97.37","96.46","96.87","2,739,513"
"07/22/2015","97.02","97.48","96.8","97.17","3,368,394"
"07/21/2015","97.48","97.48","96.84","96.93","3,061,743"
"07/20/2015","97.08","97.48","96.8","97.31","3,391,794"
"07/17/2015","96.54","96.82","96.05","96.78","3,573,504"
"07/16/2015","97.09","97.34","96.87","96.9","4,253,038"
"07/15/2015","97.07","97.34","96.32","96.35","5,304,652"
"07/14/2015","97.4","97.48","96.73","97.13","4,479,374"
"07/13/2015","96.3","97.49","96.16","97.22","7,263,657"
"07/10/2015","95.42","96.27","95.01","95.55","7,233,407"
"07/09/2015","97.34","97.35","94.08","94.59","9,932,098"
"07/08/2015","95.71","96.28","95.51","95.61","6,051,668"
"07/07/2015","94.78","96.66","94.54","96.4","7,724,804"
"07/06/2015","94.04","94.92","94.01","94.4","4,952,423"
"07/02/2015","94.6","94.98","94.21","94.66","3,209,616"
"07/01/2015","93.8","94.57","93.55","94.52","4,808,627"
"06/30/2015","94.51","94.7","93.26","93.34","4,188,466"
"06/29/2015","94.4","94.76","93.62","93.69","3,620,658"
"06/26/2015","95.1","95.45","94.83","94.91","5,119,566"
"06/25/2015","95.75","95.99","94.83","94.83","4,422,498"
"06/24/2015","95.26","95.77","95.26","95.29","4,742,043"
"06/23/2015","95.61","95.74","95.14","95.6","3,676,477"
"06/22/2015","95","95.88","95","95.6","3,436,841"
"06/19/2015","94.88","95.3101","94.72","94.86","5,454,117"
"06/18/2015","94.33","95.52","94.12","95.23","4,035,127"
"06/17/2015","93.57","94.27","93.25","94.05","3,108,880"
"06/16/2015","92.77","93.71","92.5801","93.55","2,728,714"
"06/15/2015","93.27","93.42","92.54","92.64","7,202,995"
"06/12/2015","93.96","94.07","93.44","93.74","3,744,827"
"06/11/2015","94","94.29","93.89","94.09","3,015,895"
"06/10/2015","93.37","94.08","93.13","93.69","3,888,089"
"06/09/2015","92.8","93.32","92.72","93.07","3,409,274"
"06/08/2015","93.3","93.41","92.74","92.84","4,466,607"
"06/05/2015","93.87","93.98","92.9","93.05","4,740,955"
"06/04/2015","95.01","95.62","94.12","94.14","4,789,627"
"06/03/2015","95.82","96","95.15","95.3","3,249,022"
"06/02/2015","95.63","96.3502","95.37","96.05","3,960,326"
"06/01/2015","96.59","96.59","95.64","95.97","4,401,842"
"05/29/2015","97.21","97.24","95.94","96.43","5,721,671"
"05/28/2015","96.55","97.39","95.93","97.06","5,321,560"
"05/27/2015","95.99","96.58","95.71","96.38","4,028,178"
"05/26/2015","96.06","96.28","95.5029","95.79","3,779,654"
"05/22/2015","97.21","97.21","96.23","96.26","3,311,113"
"05/21/2015","97.4","97.79","96.9","97.2","3,406,907"
"05/20/2015","98","98.33","97.675","97.69","2,790,344"
"05/19/2015","97.94","98.34","97.57","97.95","3,323,946"
"05/18/2015","98.01","98.33","97.67","98.05","3,324,281"
"05/15/2015","97.83","98.44","97.75","98.22","3,808,892"
"05/14/2015","96.84","98","96.74","98","4,018,235"
"05/13/2015","96.27","96.96","96.17","96.41","3,739,756"
"05/12/2015","96","96.38","95","96.2","4,229,914"
"05/11/2015","96.27","97.0979","96.12","96.35","3,070,076"
"05/08/2015","95.91","96.61","95.55","96.55","5,231,561"
"05/07/2015","95.15","95.67","94.95","95.15","3,157,394"
"05/06/2015","95.92","95.97","94.95","95.48","3,372,180"
"05/05/2015","96.02","96.17","95.24","95.42","3,502,784"
"05/04/2015","95.45","96.25","95.26","95.95","3,721,379"
"05/01/2015","95.16","95.62","94.76","95.56","4,619,609"
"04/30/2015","94.16","95.33","93.76","95.12","6,703,447"
"04/29/2015","94.22","94.47","93.255","94.38","4,959,938"
"04/28/2015","94.74","94.77","94.02","94.42","5,060,945"
"04/27/2015","95.17","95.27","94.46","94.49","5,337,423"
"04/24/2015","95.71","95.71","94.51","95.17","5,381,728"
"04/23/2015","96.67","97.44","95.45","95.73","7,821,981"
"04/22/2015","97.25","97.64","96.68","97.28","5,288,903"
"04/21/2015","97.2","97.56","96.54","96.78","4,184,188"
"04/20/2015","96.26","96.94","96.24","96.5","4,468,687"
"04/17/2015","95.84","96.12","95.36","95.81","4,987,290"
"04/16/2015","96.53","96.915","96.21","96.45","3,699,019"
"04/15/2015","96.74","97.3","96.5","96.63","3,508,685"
"04/14/2015","95.67","96.8","95.39","96.49","4,494,972"
"04/13/2015","96.01","96.28","95.48","95.53","3,769,203"
"04/10/2015","96.28","96.52","96.15","96.2","2,704,870"
"04/09/2015","95.83","96.63","95.64","96.35","3,488,112"
"04/08/2015","96.1","96.6","95.69","96.03","3,878,814"
"04/07/2015","96.67","96.87","96.19","96.21","3,376,583"
"04/06/2015","95.53","97.09","95.53","96.48","4,856,156"
"04/02/2015","94.78","95.925","94.78","95.69","3,586,201"
"04/01/2015","95.16","95.28","94.17","95.09","4,229,489"
"03/31/2015","96.22","96.59","95.62","95.62","4,397,559"
"03/30/2015","96.28","96.675","95.55","96.52","5,021,247"
"03/27/2015","95.28","96.16","95.18","95.95","4,245,475"
"03/26/2015","95.25","95.98","94.79","95.63","5,077,708"
"03/25/2015","96.43","96.44","95.23","95.26","4,965,458"
"03/24/2015","96.71","97.16","95.81","95.86","7,110,157"
"03/23/2015","95.47","96.12","95.34","95.85","4,739,420"
"03/20/2015","94.2","95.475","94.1","95.34","8,806,483"
"03/19/2015","94.43","94.58","93.7","94.1","4,374,514"
"03/18/2015","93.99","95.05","92.24","94.64","7,686,149"
"03/17/2015","94.94","95.29","94.06","94.13","4,507,415"
"03/16/2015","94.56","95.53","94.48","95.45","4,687,385"
"03/13/2015","94.89","95.59","93.94","94.32","4,703,589"
"03/12/2015","93.96","95.76","93.84","95.71","4,454,966"
"03/11/2015","94.46","94.63","93.45","93.63","4,637,154"
"03/10/2015","95.38","95.6","94.43","94.43","5,389,597"
"03/09/2015","96","96.5","95.9701","96.04","4,809,112"
"03/06/2015","97","97.15","95.94","96.17","6,466,070"
"03/05/2015","97.7","97.83","97.21","97.23","3,537,435"
"03/04/2015","97.72","97.8448","97.12","97.36","3,884,891"
"03/03/2015","98.82","98.95","98.12","98.4","4,148,082"
"03/02/2015","98.9","99.3","98.73","99","3,609,594"
"02/27/2015","99.22","99.37","98.97","98.98","6,461,692"
"02/26/2015","99.15","99.36","98.98","99.07","4,406,782"
"02/25/2015","99.68","99.8199","98.9101","99.5","3,361,988"
"02/24/2015","99.45","99.97","99.14","99.58","3,389,333"
"02/23/2015","99.16","99.475","98.74","99.45","3,075,745"
"02/20/2015","98.22","99.07","97.83","99.06","3,945,887"
"02/19/2015","99.3","99.5999","98.53","98.72","4,186,251"
"02/18/2015","98.24","99.49","98.16","99.33","3,472,486"
"02/17/2015","98.45","98.71","98","98.36","5,876,254"
"02/13/2015","100.15","100.15","98.94","99.13","5,642,975"
"02/12/2015","100.05","100.5","99.38","100.27","9,062,289"
"02/11/2015","100.05","100.76","99.2","100.4","9,731,560"
"02/10/2015","96.73","98.1","96.38","97.99","6,794,638"
"02/09/2015","96.58","96.91","95.59","95.97","4,217,118"
"02/06/2015","96.68","97.06","96.3542","96.71","4,628,569"
"02/05/2015","97.23","97.23","96.41","96.61","4,462,166"
"02/04/2015","96.03","97.2653","96.03","96.6","5,064,605"
"02/03/2015","96.02","96.56","95.58","96.2","5,090,250"
"02/02/2015","93.86","95.44","93.6","95.33","6,881,899"
"01/30/2015","95.11","95.33","93.56","93.78","7,732,194"
"01/29/2015","95.72","96.48","94.87","96.03","4,595,915"
"01/28/2015","97.21","97.77","95.66","95.72","6,280,100"
"01/27/2015","97.65","98.05","95.248","96.72","7,365,006"
"01/26/2015","98.19","98.95","97.67","98.69","4,298,631"
"01/23/2015","98.36","98.99","98.1","98.53","4,857,695"
"01/22/2015","97.48","99","97.04","98.9","7,615,994"
"01/21/2015","97.02","98.22","96.6","97.4","5,030,836"
"01/20/2015","98.33","98.33","96.83","97.51","7,023,874"
"01/16/2015","96.66","97.43","96.34","97.29","4,401,501"
"01/15/2015","97.14","97.32","96.38","96.67","4,424,008"
"01/14/2015","95.46","96.8","95.46","96.67","5,127,799"
"01/13/2015","96.67","97.49","95.82","96.35","5,373,499"
"01/12/2015","96.95","97.34","96.19","96.42","4,192,639"
"01/09/2015","97.55","97.67","96.59","96.82","4,057,459"
"01/08/2015","96.74","97.91","96.68","97.48","7,131,356"
"01/07/2015","95.13","96.23","94.43","95.74","6,526,269"
"01/06/2015","94.08","94.6199","92.94","93.02","6,194,995"
"01/05/2015","94.45","95.0499","93.72","93.73","6,440,954"
"01/02/2015","94.93","95.34","94.048","94.44","3,549,559"
"12/31/2014","95.67","95.98","94.54","94.56","3,727,376"
"12/30/2014","96.21","96.78","95.92","95.96","2,134,434"
"12/29/2014","96.62","97.1","96.02","96.73","2,453,829"
"12/26/2014","97.12","97.57","96.97","97.05","1,492,689"
"12/24/2014","97.5","97.89","97.05","97.09","1,608,616"
"12/23/2014","97.24","97.5","96.86","97.36","3,072,368"
"12/22/2014","95.79","96.66","95.47","96.62","3,622,879"
"12/19/2014","95.3","96.2","95.21","95.44","7,672,261"
"12/18/2014","94.71","95.41","93.74","95.36","8,109,637"
"12/17/2014","92.79","94.1","92.43","93.72","6,192,905"
"12/16/2014","93.54","94.97","92.53","92.59","6,950,830"
"12/15/2014","95.13","95.72","93.8627","94.14","4,551,232"
"12/12/2014","95.66","96.77","94.71","94.74","3,937,696"
"12/11/2014","96.3","97","96.01","96.29","4,762,441"
"12/10/2014","97.23","97.6","96.07","96.18","3,972,292"
"12/09/2014","97.22","97.75","96.21","97.13","3,408,873"
"12/08/2014","97.87","98.11","97.5","97.78","4,233,510"
"12/05/2014","97.62","97.934","97.2","97.76","5,308,199"
"12/04/2014","98.04","98.28","97.4","97.75","4,590,476"
"12/03/2014","99.7","99.7","98.18","98.32","4,938,906"
"12/02/2014","99.98","100.57","99.61","100.39","3,888,040"
"12/01/2014","98.56","100.145","98.49","99.67","3,653,020"
"11/28/2014","99.72","100.7","99.52","100.1","2,504,268"
"11/26/2014","99.25","99.64","99.01","99.35","2,685,579"
"11/25/2014","98.51","99.19","98.5","98.93","3,637,186"
"11/24/2014","98.88","99.25","98.49","98.68","3,540,688"
"11/21/2014","99.03","99.13","98.24","98.89","4,618,643"
"11/20/2014","98.01","98.62","97.865","98.06","3,727,138"
"11/19/2014","97.94","98.44","97.75","98.41","3,396,799"
"11/18/2014","98.42","98.5","97.86","97.94","3,905,493"
"11/17/2014","96.85","98.55","96.85","98.42","3,733,062"
"11/14/2014","98.49","98.55","97.36","97.72","4,335,184"
"11/13/2014","96.53","98.96","96.53","98.54","6,250,235"
"11/12/2014","96.7","97.39","96.22","97.16","3,247,530"
"11/11/2014","96.96","97.38","96.64","96.7","3,263,623"
"11/10/2014","96.4","96.985","96.16","96.97","3,345,479"
"11/07/2014","96.81","96.81","95.5","96.8","5,273,399"
"11/06/2014","96.96","97.2","96.51","96.81","4,198,532"
"11/05/2014","97.52","97.86","96.37","96.89","3,804,096"
"11/04/2014","96.14","96.84","95.99","96.73","3,735,644"
"11/03/2014","95.94","96.4298","95.61","95.83","4,328,581"
"10/31/2014","96.41","96.74","95.58","96.17","5,258,812"
